-0.42	0.16	0.87	0.47	0.22	0.07	-0.24	-0.74	-0.45	0.24	0.18	-0.06	-0.05	-0.29	-0.24	-0.27
-0.96	-0.27	1.89	1.61	0.82	0.44	-0.19	-1.00	-1.54	0.88	-0.21	0.50	0.34	-0.27	-1.22	-0.89
-0.14	0.21	0.84	0.19	-0.26	-0.10	-0.03	-0.09	0.00	0.25	0.29	0.55	-0.42	-0.20	-0.25	-0.56
0.06	-0.17	0.96	0.78	-0.03	-0.72	-0.83	-0.40	-0.22	0.83	0.83	0.75	-0.24	-0.37	-1.03	-0.22
-0.49	0.24	0.79	0.24	-0.06	-0.09	-0.28	-0.33	-0.34	0.37	0.31	-0.09	-0.04	-0.40	0.01	-0.05
-0.17	-0.03	-1.27	-0.78	-0.50	-0.53	-0.33	-0.86	-1.17	1.97	1.46	1.34	0.14	-0.41	-0.70	0.33
-0.35	0.14	0.87	0.33	-0.20	-0.44	-0.49	-0.44	-0.36	0.67	0.34	-0.10	0.06	-0.25	-0.21	-0.24
0.35	0.13	0.80	0.31	-0.31	-0.31	-0.46	-0.51	-0.20	0.36	0.39	-0.08	-0.29	-0.10	0.01	-0.22
-0.39	0.42	0.81	0.21	0.02	-0.15	-0.36	-0.38	-0.30	0.48	0.52	-0.06	-0.39	-0.18	-0.14	-0.55
-0.86	-1.26	0.17	0.56	1.23	0.66	0.31	-0.34	-0.28	-0.14	0.56	0.76	0.43	0.23	-0.01	-0.33
-0.89	-0.31	0.69	0.87	1.17	0.79	-0.29	-0.58	-1.00	0.20	0.69	0.61	0.34	0.06	-0.51	-0.74
-0.97	-0.66	0.08	0.43	0.86	0.91	-0.23	-0.48	-0.39	0.27	0.60	0.64	0.38	-0.11	-0.39	-0.47
-0.87	-0.14	0.40	0.68	-0.20	0.18	-0.32	-1.03	-0.22	0.34	0.64	0.60	0.43	-0.43	-0.15	0.00
-0.84	-0.48	0.45	0.83	0.97	0.75	0.39	-0.03	-0.94	-0.48	0.06	0.74	0.68	0.16	-0.35	-0.44
-0.44	-0.25	0.85	0.63	0.68	0.71	0.19	-0.34	-0.58	-0.14	0.14	0.40	0.11	-0.23	-0.34	-0.78
-0.36	0.18	0.86	0.88	0.53	0.72	0.21	-0.50	-0.55	-0.11	-0.01	0.46	0.28	-0.39	-0.58	-1.15
-1.28	-1.24	0.06	0.33	1.00	0.65	0.46	0.00	-0.35	-0.01	0.21	0.56	0.48	0.50	0.09	-0.10
-1.28	-0.55	-1.61	-0.15	0.44	0.50	0.27	0.53	0.35	-0.31	0.16	0.74	0.32	0.24	0.70	0.12
-0.17	-0.12	0.23	0.57	0.61	0.80	0.36	-0.38	-0.77	-0.54	-0.06	0.56	0.40	0.00	-0.12	0.00
-1.27	0.04	1.01	0.35	0.23	-0.03	-0.01	0.03	-0.18	0.32	0.58	-0.11	-0.10	-0.21	-0.24	-0.51
-0.53	-0.82	0.63	1.24	0.96	0.89	0.20	-0.38	-0.92	-0.52	-0.29	0.38	0.25	-0.03	-0.16	0.00
-0.36	-0.47	1.46	1.21	0.43	0.13	-0.67	-1.12	-1.37	0.70	0.99	0.76	0.07	-0.35	-0.68	-0.70
-2.01	-1.25	0.37	0.82	1.09	-0.37	-0.22	-0.35	-0.91	0.48	1.02	0.22	0.83	0.58	0.51	-0.21
-0.82	-1.21	0.32	0.46	0.96	-0.53	0.09	-0.28	-0.78	0.30	0.26	0.15	0.43	0.85	0.30	-0.14
-0.22	-0.28	0.90	0.53	0.24	0.29	0.15	-0.16	-0.02	-1.42	0.54	0.35	0.14	-0.07	-0.32	-0.17
-0.14	-0.39	0.17	0.54	0.33	-0.69	-0.99	-1.46	-0.30	0.26	0.89	0.50	0.17	0.03	0.33	0.42
-0.19	-1.04	-0.36	0.12	1.06	1.10	0.90	0.22	0.02	-0.50	-0.15	0.37	0.22	-0.52	0.04	-1.31
-0.19	-0.77	-0.17	-0.19	0.13	-0.36	-0.55	-0.07	-0.01	0.27	0.49	0.85	0.66	-0.24	0.03	0.09
-0.36	-0.93	-0.97	-0.06	0.61	0.21	0.59	0.45	0.18	-0.48	0.13	0.46	0.26	0.30	0.02	0.00
-0.46	-0.09	0.67	0.45	0.60	-0.14	-0.33	-0.05	-0.48	0.47	0.48	0.24	-0.12	-0.43	-0.85	-0.44
-1.04	-0.02	0.76	0.59	0.31	0.04	-0.35	-0.12	-0.48	0.50	0.55	0.45	-0.07	-0.17	-0.60	-0.60
0.11	-0.18	0.94	0.73	0.30	0.02	-0.51	-0.54	-0.49	0.44	0.47	0.06	0.07	-0.35	-0.77	-0.32
-0.40	-0.04	0.32	0.42	0.09	0.00	0.09	0.00	-0.10	-0.26	0.04	0.35	-0.01	-0.02	0.06	-0.16
-1.20	-0.37	-0.25	-0.26	0.36	0.73	0.27	0.27	0.34	-0.21	0.13	0.40	0.09	0.08	-0.05	-0.15
0.23	0.59	1.90	1.32	-0.19	-0.34	-0.87	-1.31	-0.13	-1.53	1.23	1.00	0.29	-0.25	-0.60	-0.05
-1.30	-1.02	0.20	0.52	0.87	0.81	0.49	0.44	0.21	-0.07	-0.49	0.34	0.22	0.11	-0.57	-0.04
-0.80	-0.74	0.42	0.72	-0.13	0.04	0.01	-0.14	-0.50	0.63	0.40	0.40	0.13	0.23	-0.20	-0.53
-1.04	0.29	1.45	0.67	-0.06	-0.50	-0.49	-0.83	-0.41	0.70	0.59	0.85	0.09	-0.32	-1.01	-0.61
-0.05	-0.69	0.61	0.79	0.52	0.05	0.09	-0.11	-0.12	0.20	0.40	0.12	0.05	-0.30	-0.48	-0.82
-0.02	-0.31	0.29	0.42	0.20	-0.19	-0.21	-0.37	-0.30	0.36	0.44	0.16	-0.03	0.02	-0.19	-0.47
-1.05	0.22	0.82	0.70	0.76	0.16	-0.07	-0.49	-1.00	0.17	0.50	0.54	0.17	0.04	-0.06	-0.40
-0.93	-0.41	0.68	0.80	0.68	0.07	0.12	-0.13	-0.60	0.16	0.45	0.37	0.34	-0.19	-0.13	-0.60
-0.76	-1.43	-0.20	1.12	1.56	1.27	-0.22	-0.79	-0.67	-0.02	0.37	0.21	0.11	0.09	0.00	0.11
-0.55	-0.42	-0.08	0.24	0.27	0.19	0.07	-0.35	-0.05	0.22	0.22	0.36	0.14	0.07	0.03	0.12
0.44	-0.23	-0.50	-0.47	-0.96	-0.73	-0.33	-0.62	0.18	0.71	0.80	0.50	0.22	0.20	-0.11	0.42
0.01	-0.67	-0.36	-0.10	0.40	0.08	0.51	0.20	0.19	-0.26	0.11	0.18	0.03	0.02	-0.22	0.33
-0.37	-0.25	0.28	0.98	0.39	0.08	0.01	-0.05	-0.71	0.13	0.21	0.08	0.04	-0.36	-0.21	-0.34
0.10	0.15	-0.06	-0.21	0.30	-0.37	0.01	-0.04	0.03	0.19	0.15	0.09	0.02	-0.64	-0.07	0.12
-0.99	-0.25	0.43	0.50	0.26	0.05	-0.34	-0.16	-0.39	0.13	0.59	0.81	0.17	-0.11	0.07	-0.14
-1.12	-0.91	-0.78	0.25	1.36	0.78	0.35	-0.05	-0.44	-0.37	0.00	0.34	0.14	0.36	0.34	0.56
-0.97	-0.72	0.11	0.36	0.22	0.07	-0.28	-0.61	-0.27	0.51	0.69	0.33	-0.01	0.02	0.03	0.03
0.42	-0.79	1.26	0.59	0.08	-0.52	-0.21	-0.84	-0.59	-0.21	0.62	0.37	-0.04	-0.23	-0.31	0.00
0.33	0.25	1.37	0.88	0.03	-0.06	-0.39	-0.68	-0.85	0.35	0.30	-0.06	-0.37	-0.90	-0.33	0.00
0.46	-0.05	1.86	0.36	-1.03	-0.93	-0.60	-1.25	-0.60	0.74	0.89	0.62	0.26	-0.48	-0.35	-0.19
-0.44	-0.13	0.04	0.49	1.10	0.52	0.54	-0.29	-0.45	-0.85	-0.45	0.50	0.49	-0.09	-0.18	-0.23
-0.10	-0.72	0.03	0.28	0.54	0.85	0.43	-0.57	-0.44	0.12	0.36	0.45	0.54	0.56	-0.10	-1.44
-0.38	-0.19	-0.02	0.50	0.81	0.37	-0.59	-0.12	-0.21	-0.90	-0.05	0.83	0.60	-0.44	0.29	-0.15
-0.82	-0.54	-0.68	0.81	1.29	0.95	-0.09	-0.72	-0.54	-0.21	0.25	0.17	-0.28	0.08	0.00	0.52
0.00	0.44	0.94	0.53	0.13	-0.47	-1.03	-0.61	-0.39	0.21	0.43	0.04	0.01	-0.19	-0.12	0.00
0.31	0.09	1.00	0.57	0.15	-0.66	-0.35	-1.09	-0.34	-0.41	0.36	0.41	0.10	-0.31	0.02	0.10
-0.98	-1.09	-0.05	0.57	0.47	0.47	-0.16	-0.11	-0.22	0.20	0.32	0.35	0.49	-0.11	0.14	0.00
-0.07	0.06	0.07	0.71	0.61	0.71	0.36	0.05	-0.26	-0.75	-0.14	-0.06	0.38	-0.06	-0.31	-0.38
-0.64	-0.95	-1.17	0.47	0.32	0.81	0.00	0.24	0.36	-0.30	0.27	0.47	0.52	0.36	0.19	0.00
-0.43	-0.84	-1.22	0.05	0.63	0.57	0.54	0.29	0.21	-0.11	0.16	0.62	0.14	0.25	0.16	0.00
-0.48	-0.42	0.34	0.65	1.00	0.33	0.05	0.02	-0.54	-0.52	-0.07	0.02	0.08	-0.09	0.08	0.00
-0.35	-0.36	0.09	0.39	0.86	0.58	0.23	0.25	-0.20	-0.21	0.13	0.31	-0.16	-0.19	-0.82	-0.61
-0.53	-0.25	-0.99	0.33	0.63	0.44	-0.05	0.34	-0.36	-0.10	0.11	0.33	0.55	0.10	0.11	-0.16
1.37	0.72	-0.26	0.79	0.99	0.48	0.13	0.23	-0.19	-0.95	0.13	0.48	-0.85	-0.33	-0.37	-0.95
0.36	-0.01	0.30	0.59	0.84	0.26	-0.35	0.36	0.15	-1.16	-0.06	0.13	-0.66	-0.68	0.01	-0.26
0.63	-0.09	-0.51	0.12	0.66	0.32	-0.16	0.29	-0.08	-0.45	-0.01	0.17	0.24	0.03	0.34	-0.04
-0.95	-0.12	0.53	0.06	0.19	-0.32	0.18	0.05	-0.41	0.39	0.70	0.02	-0.01	-0.32	-0.05	0.00
0.06	-0.04	0.87	0.39	0.20	-0.10	-0.17	-0.50	-0.52	0.21	0.16	-0.10	-0.24	-0.74	-0.19	0.10
-0.44	-0.20	0.58	0.33	0.63	0.48	0.17	0.01	-0.28	-0.05	0.17	0.23	-0.33	-0.15	-0.25	-0.56
-0.16	0.25	0.22	0.25	0.04	-0.25	0.02	0.07	-0.01	0.31	0.17	0.08	-0.29	-0.11	-0.39	-0.26
-0.48	0.18	-0.14	-0.17	0.07	0.24	0.51	0.26	0.04	-0.30	-0.27	0.04	0.10	0.03	0.39	-0.06
0.40	-0.28	0.53	0.72	-0.16	-0.12	-0.94	-0.01	0.06	0.74	1.10	1.18	-0.28	-1.63	-0.74	-0.57
-0.24	0.14	0.25	0.35	0.54	0.27	-0.14	0.08	-0.34	-0.60	-0.23	0.21	0.48	-0.35	0.09	0.00
-0.13	-0.21	0.71	0.86	0.40	0.02	0.07	-0.13	-0.52	-0.19	-0.23	0.36	0.12	-0.32	-0.46	-0.57
0.85	0.97	1.31	0.28	0.24	-0.30	-0.80	-0.58	-0.61	0.24	0.35	-0.14	-0.11	-0.84	-0.51	-0.54
-0.21	0.68	1.66	1.03	-0.07	-0.21	-0.51	-0.94	-0.62	0.75	0.56	-0.01	-0.15	-0.84	-0.71	-1.09
-0.47	0.26	0.70	0.55	0.29	-0.09	0.22	0.07	0.07	0.31	0.39	0.02	-0.30	-0.11	-0.47	-0.55
-0.11	-0.72	-0.11	0.51	0.44	-0.24	-0.36	-1.12	-0.57	0.26	0.62	-0.52	0.08	-0.12	0.42	0.36
-0.60	-0.46	-0.04	1.14	1.58	0.77	-0.21	-0.58	-0.23	-0.71	-0.27	0.08	-0.60	-0.32	0.23	0.43
-0.86	0.21	0.75	0.19	0.04	-0.59	-0.59	-1.18	-0.16	0.68	0.91	0.23	0.14	-0.06	-0.20	-0.50
-0.79	-1.04	-0.49	-0.12	0.61	0.77	0.34	0.12	0.12	-0.35	0.15	0.22	0.37	0.29	0.17	0.14
-1.01	-0.48	-0.41	-0.44	0.63	0.54	0.56	0.32	-0.01	-0.21	-0.01	0.17	0.41	0.24	-0.34	0.14
-1.14	-0.70	-0.88	-0.73	-0.14	0.51	0.94	0.79	1.09	0.15	-0.23	-0.40	0.16	0.33	0.21	0.12
-0.67	-0.70	0.19	0.35	0.55	0.28	0.07	-0.06	-0.30	-0.09	0.12	0.26	0.21	0.36	0.08	-0.19
-0.15	-0.60	-0.37	-0.15	0.59	0.46	0.02	0.21	0.04	-0.40	-0.48	-0.06	0.21	0.44	0.34	0.26
-0.98	-1.49	-0.83	-0.56	-0.38	0.09	1.23	1.23	1.25	0.01	-0.57	0.01	-0.25	0.45	0.66	0.25
-0.84	-0.88	-1.13	-0.37	0.47	0.78	1.21	1.38	0.78	-0.57	-0.57	0.02	0.52	0.41	-0.27	0.35
-0.37	-0.56	-0.12	0.16	0.38	0.50	0.28	0.38	-0.17	-0.11	-0.27	0.13	0.51	0.39	-0.10	-0.31
-0.33	-0.79	-0.57	0.13	0.37	0.54	0.37	-0.13	-0.02	-0.43	0.01	0.53	0.54	0.23	0.28	0.25
-0.41	0.11	0.38	0.49	0.62	0.93	0.58	0.28	-0.40	-0.55	0.05	0.03	-0.04	-0.04	-0.64	-0.95
-0.83	-0.66	0.08	0.60	0.84	1.02	0.40	0.06	-0.33	-0.33	-0.01	0.15	0.17	0.16	-0.29	-0.52
-0.48	0.06	-0.01	0.31	0.37	0.27	0.35	0.31	-0.19	-0.27	-0.23	0.15	0.02	0.18	-0.24	-0.41
-0.89	0.07	0.42	-0.12	-0.31	-0.26	0.27	0.16	-0.10	-0.13	-0.06	0.14	0.15	0.51	0.46	0.12
-0.79	-0.28	-0.53	-0.22	-0.04	0.24	0.62	0.36	0.19	-0.69	-0.50	0.06	0.22	0.62	0.87	0.36
-0.20	-0.31	-1.25	0.05	0.63	0.73	0.31	0.44	0.05	-0.33	-0.27	0.08	0.26	-0.03	0.16	-0.13
-0.16	1.09	0.20	-0.22	-0.61	-0.39	0.15	0.29	0.13	-0.11	-0.32	-0.08	-0.12	0.23	0.15	0.00
0.51	0.35	0.02	-0.43	-0.37	0.01	0.33	0.57	0.49	-0.38	-0.38	-0.22	-0.18	-0.20	-0.36	0.21
-0.92	-0.47	-0.04	-0.09	0.06	0.77	0.80	0.12	-0.09	-0.04	-0.11	-0.07	-0.06	0.11	0.24	-0.11
-0.74	-0.74	-0.75	-0.23	0.04	0.08	0.04	-0.16	-0.20	0.01	0.15	0.32	0.50	0.72	0.96	0.67
-0.25	0.11	-0.45	-0.94	0.20	0.75	0.57	0.02	-0.06	0.06	-0.32	-0.50	0.18	0.33	0.64	0.16
-0.03	0.52	-0.33	0.13	0.57	0.62	0.04	0.12	-0.10	-0.45	-0.21	-0.09	0.04	0.07	0.09	-0.42
0.38	0.02	0.03	-0.09	0.16	-0.48	0.19	-0.10	-0.14	-0.13	0.11	0.19	-0.04	-0.02	-0.13	0.00
-0.96	-0.85	0.06	0.65	0.61	0.36	0.13	-0.32	-0.16	-0.37	0.09	0.37	0.23	0.52	0.32	-0.14
-0.29	0.12	-0.10	0.11	0.21	0.38	0.36	0.85	-0.04	0.16	-0.36	-0.12	-0.01	0.29	-0.54	-0.60
0.96	0.63	0.31	0.17	0.45	0.69	0.32	0.02	-0.42	-1.49	-0.78	-0.10	0.17	-0.26	-0.01	-0.25
0.24	-1.03	-0.57	0.00	-0.06	0.86	0.82	0.10	0.17	-0.80	-0.26	-0.01	0.58	0.14	0.14	-0.11
-1.41	-1.11	-1.04	0.28	1.26	1.34	0.72	0.36	0.28	-0.90	-0.22	0.32	0.49	0.24	0.17	0.00
-1.47	-0.29	-0.44	-0.08	0.85	1.26	0.13	-0.15	-0.45	-0.49	-0.10	0.53	1.14	0.71	0.22	0.00
-0.74	-0.03	-0.58	0.21	1.01	1.10	0.80	0.42	-0.26	-0.67	-0.58	-0.18	0.58	0.34	0.16	-0.79
-0.74	-0.86	-0.49	0.78	1.11	1.12	0.68	0.04	-0.52	-0.68	-0.07	0.30	0.50	0.63	0.14	-0.29
-2.44	-1.26	-0.27	0.39	0.89	0.89	0.45	-0.09	-0.41	-0.01	0.61	0.71	0.86	0.29	0.32	0.00
-0.80	-1.32	-0.53	0.48	0.79	0.80	0.36	0.29	-0.01	-0.82	0.10	0.55	0.72	0.35	0.18	0.00
-0.65	-0.69	-0.68	-0.05	0.75	0.88	0.79	0.17	-0.44	-0.29	-0.32	0.22	0.39	0.55	0.47	-0.15
0.88	0.93	0.24	0.01	0.07	0.64	0.49	-0.24	-0.38	-0.76	-0.93	-0.45	-0.04	0.16	0.15	0.00
-0.18	0.73	0.27	0.02	-0.15	0.59	0.75	-0.53	-0.09	-0.95	-0.82	-0.35	0.56	0.52	0.38	-0.32
-1.94	-1.77	-0.93	-0.51	0.51	0.82	0.94	0.81	0.60	-0.10	-0.39	-0.32	0.60	0.38	0.87	0.70
-0.97	-0.52	-0.62	0.12	0.18	0.22	0.54	0.17	-0.04	-0.24	0.17	0.45	0.64	0.13	0.61	0.01
-0.42	-0.48	-0.87	0.22	0.35	0.86	0.46	0.34	0.01	-0.06	-0.20	0.25	0.30	0.39	0.16	0.00
-1.37	-1.15	-0.77	0.02	0.64	0.30	0.34	0.08	-0.10	0.06	0.37	0.25	0.68	0.14	0.73	-0.14
-0.70	-0.36	-0.56	-0.30	0.76	0.20	0.68	0.40	-0.01	-0.44	-0.11	0.17	0.32	0.03	0.20	-0.09
-0.45	-0.24	-0.22	-0.15	0.25	0.07	0.52	0.33	-0.01	-0.55	-0.40	0.06	0.16	0.15	0.48	0.36
-1.04	-0.76	-1.53	-0.33	0.47	0.59	0.92	1.13	0.84	-0.55	-0.55	0.17	-0.12	0.17	0.03	0.01
-1.01	-0.47	-1.01	-0.28	0.31	0.89	1.24	1.54	0.89	-0.21	-0.69	0.61	-0.95	0.10	-0.14	0.18
-0.64	-0.47	-0.95	0.18	0.60	0.46	0.60	0.64	0.46	-0.60	-0.33	0.26	0.13	0.04	0.19	-0.12
-0.74	-0.29	-0.68	0.00	0.74	0.60	0.70	1.02	0.43	-0.57	-0.36	0.32	-0.15	-0.05	0.08	0.00
-0.29	0.05	0.25	0.28	0.30	0.73	0.26	-0.02	-0.32	-0.83	-0.58	0.15	0.48	-0.09	0.33	-0.53
-0.97	0.46	0.01	-0.40	-0.45	0.39	0.56	0.16	0.26	-0.26	-0.31	-0.23	0.24	0.06	0.35	0.27
-0.56	0.16	-0.16	0.01	0.20	0.59	0.33	-0.13	-0.08	-0.59	-0.33	0.05	0.59	-0.05	0.56	-0.04
-0.90	-1.97	0.03	0.76	0.87	0.53	0.54	0.12	0.15	-0.35	-0.29	0.21	0.24	0.37	0.11	0.00
-0.60	-0.55	0.01	0.61	0.77	0.60	0.42	0.12	0.05	-0.26	-0.13	0.05	0.16	-0.02	-0.10	-0.37
-0.62	-0.37	0.21	0.68	0.52	0.12	0.03	-0.41	-0.03	-0.27	-0.09	0.18	0.21	0.22	0.16	-0.09
-0.17	0.24	-0.03	0.36	0.61	0.41	0.13	0.22	-0.23	-0.56	-0.24	-0.03	0.36	-0.01	-0.09	-0.59
-0.29	-0.60	-0.09	0.29	0.65	0.70	0.17	-0.01	-0.28	-0.45	-0.30	-0.14	0.27	-0.13	0.49	-0.48
-0.15	-0.76	-0.27	0.46	0.44	0.55	-0.20	-0.08	-0.27	-0.62	-0.10	0.24	0.43	0.41	0.63	0.07
-0.05	-0.15	-0.58	-0.58	0.18	-0.67	0.29	0.20	0.02	0.27	0.08	-0.41	-0.05	0.17	0.14	-0.11
-1.08	-1.04	-0.83	-0.86	-0.67	0.00	1.07	1.53	1.23	-0.08	-0.58	-0.45	-0.38	0.44	0.61	0.90
-1.86	-0.52	-0.98	-0.95	-0.26	0.69	1.13	0.92	0.86	-0.41	-0.51	-0.27	0.60	0.50	0.92	0.80
-1.35	-0.57	-0.95	-0.70	0.14	0.57	1.06	1.24	0.84	-0.35	-0.64	-0.11	0.18	0.63	0.43	0.00
-0.50	-0.89	-1.33	-0.75	-0.32	0.19	0.84	1.22	1.03	-0.23	-0.38	0.15	0.15	0.66	0.38	0.00
-0.89	-0.67	-0.64	-0.80	-0.32	0.09	0.62	0.83	0.85	0.09	0.00	-0.32	-0.06	-0.12	0.45	0.45
-0.93	-1.29	-1.01	-0.99	-0.15	0.44	1.04	0.90	0.56	0.02	-0.23	-0.36	0.07	0.45	0.52	0.67
-1.13	-0.80	-2.20	-0.39	-0.35	0.85	1.03	1.12	0.72	-0.24	-1.20	0.45	0.45	0.59	0.20	0.71
-0.09	0.06	-1.06	-0.17	-0.28	0.44	0.90	0.80	0.73	-0.44	-1.25	-0.09	-0.10	0.23	0.24	0.52
-0.71	-0.49	-0.67	-0.53	0.35	0.38	0.63	0.79	0.36	-0.11	-0.23	-0.33	-0.07	-0.05	0.34	0.31
-0.59	-0.08	-0.35	-0.29	0.61	0.19	0.49	0.43	0.17	-0.35	-0.33	-0.07	0.01	-0.12	0.11	-0.08
-1.89	-0.92	-1.05	-1.11	0.66	0.34	0.28	1.21	1.19	-0.62	-0.15	0.33	0.34	0.41	0.71	0.40
-1.12	-0.94	-0.97	-0.31	0.13	0.35	0.56	0.56	0.74	-0.51	-0.36	0.05	0.24	0.52	0.58	0.44
-1.59	-1.29	-1.54	-0.75	-0.24	0.50	1.08	1.22	0.89	-0.24	-0.36	0.32	0.33	0.56	0.94	0.86
-1.28	-1.02	-0.76	-0.65	0.02	0.50	0.89	0.80	0.59	-0.54	-0.38	-0.03	0.68	0.42	0.88	0.41
0.12	0.27	-0.64	-0.99	-0.95	-0.57	0.01	0.81	0.74	0.40	-0.14	-0.57	-0.17	0.27	0.00	0.50
-1.82	-1.35	-0.65	-0.67	-0.40	0.34	0.57	0.47	0.51	0.12	-0.25	0.08	0.41	0.80	1.27	0.63
-0.92	-1.31	-0.96	-0.42	0.19	0.36	0.63	0.55	0.72	-0.31	-0.58	0.21	0.23	0.29	0.73	0.30
-1.50	-1.69	-1.12	-1.02	-0.44	0.75	1.03	0.93	1.55	0.07	-0.54	0.46	0.68	0.70	0.83	0.00
-0.30	0.07	-0.76	-0.68	-0.59	-0.27	0.52	0.88	0.80	0.18	-0.53	-0.82	-0.39	-0.01	0.51	0.56
-0.52	-0.23	-0.63	-0.48	-0.11	0.17	0.30	0.75	0.63	-0.17	-0.13	-0.38	0.23	0.18	0.40	0.07
-0.45	-0.34	-0.76	-0.33	0.17	0.53	0.72	0.76	0.43	-0.42	-0.17	-0.15	0.08	0.12	0.54	-0.01
0.37	0.35	-0.45	-0.76	-0.28	-0.26	0.03	0.41	0.47	0.05	-0.53	-0.47	-0.15	0.05	0.46	0.21
0.52	-0.47	-1.07	-0.41	-0.04	0.14	0.39	0.74	0.72	0.21	-0.13	-0.15	-0.34	-0.13	-0.04	0.00
0.77	-0.95	-0.80	-0.14	0.53	0.48	0.56	0.77	0.48	-0.44	-0.38	-0.55	-1.09	-0.35	0.40	0.70
-0.27	-0.47	-1.52	-0.83	-1.05	-0.27	0.84	1.02	1.28	0.15	-0.27	-0.75	-0.47	0.51	0.93	0.91
-0.54	-0.47	-0.40	-0.28	-0.18	-0.01	0.43	0.64	0.29	0.12	-0.45	-0.07	-0.39	0.03	0.21	0.47
0.72	-0.15	-1.00	-1.23	-1.07	-0.32	-0.05	0.34	0.67	0.19	0.09	-0.01	0.13	0.46	0.25	0.66
0.19	-0.31	-0.80	-0.70	0.05	0.06	0.17	0.86	0.35	0.07	-0.47	-0.49	0.03	0.29	0.23	0.21
-0.63	-0.38	-0.32	0.12	0.74	0.60	0.10	-0.19	-0.51	-0.49	-0.26	0.04	0.34	0.65	0.71	0.65
0.01	0.43	-0.56	-0.47	-1.11	-1.04	-0.10	1.35	1.42	0.30	-0.39	-0.89	-1.09	-0.07	0.52	1.01
-0.40	-0.99	-1.06	-0.75	-0.61	-0.76	0.71	1.49	1.36	0.26	-0.13	-0.36	-0.13	-0.11	0.21	0.71
-0.63	-0.66	-0.24	-0.82	-0.84	-0.89	0.57	0.64	0.54	0.28	-0.01	-0.26	0.11	0.24	0.71	0.81
-0.83	-0.33	-0.25	-0.70	-0.57	-0.09	0.27	0.47	0.58	-0.12	-0.11	0.01	-0.08	0.21	0.55	0.38
-0.48	0.34	-0.17	-0.69	-0.96	-0.41	0.38	0.72	0.64	0.30	0.13	-0.72	-0.17	-0.06	0.19	0.33
-1.06	-1.11	-1.17	-0.99	-0.85	-0.18	0.74	0.71	1.06	0.47	0.50	0.28	0.16	0.68	0.41	0.00
-0.81	-1.04	-0.51	-0.74	-1.22	-0.20	0.89	1.04	0.87	0.17	-0.32	-0.43	0.23	0.37	0.88	0.73
-0.08	0.10	-0.64	-0.94	-0.23	-0.02	0.24	0.52	0.68	-0.02	0.00	0.03	0.08	0.09	0.20	0.00
1.95	0.93	0.04	-0.44	-0.12	0.21	0.32	0.58	-0.02	-0.98	-0.56	-0.78	-0.70	-0.38	0.92	0.53
-0.22	-0.47	-0.67	-0.20	-0.32	0.07	0.49	0.69	0.74	0.11	-0.11	-0.08	-0.98	0.26	-0.01	0.31
-0.98	-0.65	-1.31	-0.67	0.16	0.18	0.46	1.03	0.50	-0.37	-0.46	-0.10	0.35	0.55	0.90	0.75
-1.13	-0.95	-2.36	-0.41	0.09	0.58	0.90	1.35	0.78	-0.53	-0.31	0.32	0.45	0.48	0.58	0.37
0.05	-0.18	-0.13	-0.42	-0.72	0.36	0.94	1.09	0.78	-1.50	-0.26	-0.09	-0.03	0.28	0.01	0.00
0.73	-1.67	-0.56	-0.06	0.02	0.37	1.06	1.21	0.39	-0.42	-2.11	-0.83	-0.19	0.70	0.79	0.69
-0.21	-0.63	-1.00	-0.55	-0.14	0.66	0.83	0.92	0.70	-0.49	-0.80	-0.51	0.15	0.38	0.54	0.02
0.53	-0.22	-1.78	-0.48	-0.26	0.00	1.03	0.97	0.55	-0.12	-0.98	-0.14	0.05	0.80	0.21	0.00
-1.55	-1.41	-1.02	-1.05	-0.42	0.48	1.04	1.18	0.62	-0.44	-0.35	0.14	0.42	0.62	1.57	1.05
0.11	0.03	-0.24	-0.45	-0.37	-0.04	0.64	1.17	1.15	-0.32	-0.60	-1.06	-0.40	-0.08	0.20	0.00
-0.79	-1.29	-0.63	-0.91	-0.10	0.22	1.13	1.20	0.74	-0.15	-0.56	-0.32	-0.11	0.42	0.65	0.74
-1.99	-1.73	-1.12	-1.18	-1.02	0.40	1.36	1.98	1.15	0.06	-0.64	-0.78	0.22	1.02	0.88	0.77
-0.64	-0.76	-0.55	-0.68	-0.66	-0.09	0.26	0.41	0.51	0.18	0.09	-0.23	0.04	0.27	0.98	0.52
-0.01	-0.82	-0.65	-0.43	-0.28	-0.48	0.23	0.58	0.31	0.15	-0.24	-0.52	0.02	0.37	0.57	0.65
-3.12	-4.12	-3.54	-1.54	-0.37	1.48	2.45	2.77	1.81	-0.26	-0.73	0.34	0.71	1.48	2.06	2.36
-0.79	-0.56	-0.79	-0.23	-0.53	-0.14	0.61	0.95	0.96	0.38	-0.11	-0.31	-0.41	0.49	0.08	0.15
-1.16	-1.39	-0.96	-0.91	-0.71	-0.10	0.54	0.61	0.63	0.25	0.37	-0.33	0.10	0.49	1.27	0.87
